識別號,年度,主聘系所,教師姓名,專兼任,狀態,專案案號,專案案名,專案類型,計畫性質,是否為補助在籍學生之人才培育相關課程(計畫)或就業學程,執行起始日期,執行結束日期,工作類別,經費狀態,計畫總金額(元),政府出資金額,企業出資金額,其他單位出資金額,學校(研究學院)出資金額,主要經費來源,單位名稱,次要經費來源,受惠機構名稱,國內委託單位,國外委託單位,國內合作單位,國外合作單位,他校轉入的專案,專案已轉至他校
1262364,114,高齡暨健康照護管理系,徐秀琹,專任,續聘,NMRPF3Q0161,情境模擬融入專業倫理課程之設計、實施與成效,政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1262399,114,高齡暨健康照護管理系,蔡碧藍,專任,續聘,NMRPF3Q0181,智慧護理技能學習平台開發與驗證—應用於呼吸系統照護訓練,政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1262498,114,高齡暨健康照護管理系,侯佳惠,專任,續聘,NMRPF3Q0211,韌力社區的構建：探討AI智能協作與健康微學習對社區成人學習者AI素養、心理韌性及健康識能之實證研究,政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,主持人,原核定,"913,000","913,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1262257,114,高齡暨健康照護管理系,陳美燕,專任,續聘,NMRPF3Q0331,ChatGPT 介入對於充血性心衰竭的老年女性社會衰弱成效：性別差異、 預測模型與長期追,政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1262254,114,高齡暨健康照護管理系,陳美燕,專任,續聘,NMRPF6Q0011,點讀有聲互動科技結合口腔延緩衰弱照護方案於社區老人身心健康之研究:以農業縣建置、測試與成效評值為例,政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1262255,114,高齡暨健康照護管理系,陳美燕,專任,續聘,NMRPF6Q0051,提升自我照顧能力對有心血管代謝疾病農漁民的效益(2/3),政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,主持人,原核定,"1,080,000","1,080,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1262303,114,高齡暨健康照護管理系,江貞紅,專任,續聘,SCRPF3Q0041,長期照護服務暨醫事人員繼續教育在職訓練,其他單位產學計畫,A5諮詢顧問,,2025/1/1,2025/12/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),台北市紅十字會推廣教育訓練中心,,,台北市紅十字會推廣教育訓練中心,,,,否,否
1262306,114,高齡暨健康照護管理系,車慧蓮,專任,續聘,SCRPF3Q0041,長期照護服務暨醫事人員繼續教育在職訓練,其他單位產學計畫,A5諮詢顧問,,2025/1/1,2025/12/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),台北市紅十字會推廣教育訓練中心,,,台北市紅十字會推廣教育訓練中心,,,,否,否
1262271,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0071,高齡桌遊於全腦健康促進之應用與效益評估,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/4/1,2025/12/31,主持人,原核定,"56,250",0,"56,250",0,0,企業(公營、民營、國外及私人企業),三尋全腦樂活有限公司,,,三尋全腦樂活有限公司,,,,否,否
1262272,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0091,AI智慧照顧計畫撰寫工具開發專案,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/4/1,2026/3/31,主持人,原核定,"75,000",0,"75,000",0,0,企業(公營、民營、國外及私人企業),悠康事業有限公司,,,悠康事業有限公司,,,,否,否
1262277,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0111,科技賦能高齡者社會參與及自主性研究計畫,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/1/1,2025/12/31,主持人,原核定,"75,000",0,"75,000",0,0,企業(公營、民營、國外及私人企業),女媧創造股份有限公司,,,女媧創造股份有限公司,,,,否,否
1262273,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0121,高齡頭皮護理產品與技術市場分析,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/4/1,2025/12/31,主持人,原核定,"56,250",0,"56,250",0,0,企業(公營、民營、國外及私人企業),忠義國際通商股份有限公司,,,忠義國際通商股份有限公司,,,,否,否
1262302,114,高齡暨健康照護管理系,江貞紅,專任,續聘,SCRPF3Q0151,芳香調理專業人員初階班和芳香調理專業人才高階班,其他單位產學計畫,A9其他,,2025/7/1,2026/12/31,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),社團法人中華芳香調理教育學會,,,社團法人中華芳香調理教育學會,,,,否,否
1262276,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0171,守護銀髮安全的無影像跌倒偵測系統趼究,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/1/1,2025/12/31,主持人,原核定,"75,000",0,"75,000",0,0,企業(公營、民營、國外及私人企業),蘊域科技股份有限公司,,,蘊域科技股份有限公司,,,,否,否
1262270,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0191,新創企業場域驗證輔導案,其他單位產學計畫,A5諮詢顧問,,2025/6/9,2025/11/30,主持人,原核定,"500,000",0,0,"500,000",0,其他單位(包含法人機構),財團法人工業技術研究院,,,財團法人工業技術研究院,,,,否,否
1262267,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0221,高齡照護中輔具應用效益與場域驗證之產學合作計畫,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/8/1,2026/7/31,主持人,原核定,"75,000",0,"75,000",0,0,企業(公營、民營、國外及私人企業),越華全球貿易開發股份有限公司,,,越華全球貿易開發股份有限公司,,,,否,否
1262269,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0231,智慧藥局與長者用藥安全照護推廣合作,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/7/1,2025/12/31,主持人,原核定,"37,500",0,"37,500",0,0,企業(公營、民營、國外及私人企業),星詠數位科技股份有限公司,,,星詠數位科技股份有限公司,,,,否,否
1262301,114,高齡暨健康照護管理系,江貞紅,專任,續聘,SCRPF3Q0271,長期照護服務繼續教育在職訓練,其他單位產學計畫,A9其他,,2025/7/1,2027/6/30,共同(協同)主持人,,0,0,0,0,0,其他單位(包含法人機構),社團法人臺灣健康教育暨長期照顧福利協會,,,社團法人臺灣健康教育暨長期照顧福利協會,,,,否,否
1285248,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0301,天然植萃奈米科技於安養場域之驗證與應用之產學合作計畫,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/10/1,2026/2/28,主持人,原核定,"99,900",0,"99,900",0,0,企業(公營、民營、國外及私人企業),麗臺生醫股份有限公司,,,麗臺生醫股份有限公司,,,,否,否
1285256,114,高齡暨健康照護管理系,張淑紅,專任,續聘,SCRPF3Q0381,高齡者安全監測系統場域驗證與優化之產學合作計畫,企業產學計畫(含公營及私人企業),A5諮詢顧問,,2025/12/1,2026/4/30,主持人,原核定,"66,000",0,"66,000",0,0,企業(公營、民營、國外及私人企業),霓創科技有限公司,,,霓創科技有限公司,,,,否,否
1285257,114,高齡暨健康照護管理系,石惠美,專任,續聘,SCRPF3Q0391,護理人員教育訓練,企業產學計畫(含公營及私人企業),A9其他,,2025/8/1,2026/1/31,主持人,原核定,"264,000",0,"264,000",0,0,企業(公營、民營、國外及私人企業),新北市立土城醫院(委託長庚醫療財團法人興建經營),,,新北市立土城醫院(委託長庚醫療財團法人興建經營),,,,否,否
1285269,114,高齡暨健康照護管理系,石惠美,專任,續聘,SCRPF3Q0511,護理人員教育訓練,企業產學計畫(含公營及私人企業),A9其他,,2025/8/1,2026/7/31,主持人,原核定,"264,160",0,"264,160",0,0,企業(公營、民營、國外及私人企業),長庚醫療財團法人桃園長庚紀念醫院,,,長庚醫療財團法人桃園長庚紀念醫院,,,,否,否
1262275,114,高齡暨健康照護管理系,張淑紅,專任,續聘,WHRPF3Q0011,經濟部中小企業處中小企業創育機構發展計畫-高齡智慧照護產業加速器,政府產學計畫,A8創新育成,,2025/1/1,2025/12/31,主持人,原核定,"5,000,000","2,500,000",0,0,"2,500,000",經濟部,經濟部中小及新創企業署,,,經濟部中小及新創企業署,,,,否,否
1262389,114,高齡暨健康照護管理系,劉杏元,專任,續聘,ZMRPF3Q0061,國科會計畫(NMRPF3Q0081 )相對補助20%,校內補助案,--,,2025/8/1,2026/7/31,主持人,原核定,"160,000",0,0,0,"160,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1262256,114,高齡暨健康照護管理系,陳美燕,專任,續聘,ZMRPF6Q0041,國科會計畫(NMRPF6Q0051 )相對補助20%,校內補助案,--,,2025/8/1,2026/7/31,主持人,原核定,"180,000",0,0,0,"180,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1262386,114,高齡暨健康照護管理系,劉杏元,專任,續聘,ZORPF3Q0071,探討設計思考教學法融入護理專題課程對學生的學習遷移效果- 自我決定理論與計畫行為理論之應用,校內補助案,--,,2025/9/1,2027/8/31,共同(協同)主持人,,0,0,0,0,0,學校,長庚科技大學,,,長庚科技大學,,,,否,否
1285217,114,健康產業科技研究所,黃聰龍,專任,續聘,CMRPF1P0082,(接續CORPR1P0051)(長長科)整合型基於傳統中藥配方尋找標靶嗜中性白血球發炎的關鍵藥材:治療急性呼吸窘迫症及腫瘤之總計畫(2/3),其他單位產學計畫,A1專題研究,,2025/1/1,2025/12/31,主持人,原核定,0,0,0,0,0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1285219,114,健康產業科技研究所,黃聰龍,專任,續聘,CMRPF1P0102,(接續CORPF1P0071)(長長科)整合型基於傳統中藥配方尋找標靶嗜中性白血球發炎的關鍵藥材:治療急性呼吸窘迫症及腫瘤之子計畫二：雞鳴散用於治療嗜中性白血球發炎與急性呼吸窘迫症之研究(2/3),其他單位產學計畫,A1專題研究,,2025/1/1,2025/12/31,主持人,原核定,"804,080",0,0,"804,080",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1285220,114,健康產業科技研究所,黃聰龍,專任,續聘,CMRPF3Q0011,(頂尖) 開發標靶嗜中性白血球發炎反應的新穎抑制劑來治療急性呼吸窘迫症(1/3),其他單位產學計畫,A1專題研究,,2025/3/1,2026/2/28,主持人,原核定,"1,658,818",0,0,"1,658,818",0,其他單位(包含法人機構),長庚醫院,,,長庚醫院,,,,否,否
1285228,114,健康產業科技研究所,黃聰龍,專任,續聘,FCRPF3Q0031,新穎毛髮與皮膚應用原料之功效評估平台建構與產業研發導入,企業產學計畫(含公營及私人企業),A1專題研究,,2025/10/1,2027/9/30,主持人,原核定,"1,400,000",0,"1,400,000",0,0,企業(公營、民營、國外及私人企業),台塑生醫科技股份有限公司,,,台塑生醫科技股份有限公司,,,,否,否
1262464,114,健康產業科技研究所,陳琦媛,專任,續聘,NMRPF3N0213,研製厚朴酚及其衍生物2-O-甲基厚朴酚的細胞膜奈米劑型用於肺癌靶向治療,政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,主持人,原核定,"1,460,000","1,460,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1262350,114,健康產業科技研究所,黃文忠,專任,續聘,NMRPF3N0233,栝樓活性成分改善嚴重氣喘之皮質類固醇抗性小鼠的呼吸道過度反應與肺部發炎作用(3/3),政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1262351,114,健康產業科技研究所,黃文忠,專任,續聘,NMRPF3N0243,柑橘新穎類黃酮Neohesperidin 調節脂肪激素、免疫細胞功能和NLRP3發炎體途徑以減緩肥胖氣喘小鼠之呼吸道過度反應、發炎與氧化壓力的作用(3/3),政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,主持人,原核定,"1,626,000","1,626,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1262352,114,健康產業科技研究所,黃文忠,專任,續聘,NMRPF3N0253,藤黃果酸改善肥胖小鼠的脂肪組織、肝臟的代謝紊亂與骨骼肌萎縮，並評估棕色脂肪之外泌體調節胰島素阻抗作用(3/3),政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,共同(協同)主持人,,0,0,0,0,0,國科會,國科會,,,國科會,,,,否,否
1262450,114,健康產業科技研究所,黃聰龍,專任,續聘,NMRPF3Q0021,研究和開發FPR1抑制劑治療嗜中性白血球相關肺部發炎疾病(1/3),政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,主持人,原核定,"1,850,000","1,850,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1262451,114,健康產業科技研究所,黃聰龍,專任,續聘,NMRPF3Q0251,開發臺灣蘭科植物作為改善發炎代謝失調的功能性食品,政府學術研究計畫-國科會專題研究計畫,--,,2025/7/1,2026/6/30,主持人,原核定,"9,000,000","9,000,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1262454,114,健康產業科技研究所,謝喜龍,專任,續聘,NMRPF3Q0371,探究海洋軟珊瑚新穎天然化合物的腦保護效用與機制(1/3),政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,主持人,原核定,"1,530,000","1,530,000",0,0,0,國科會,國科會,,,國科會,,,,否,否
1262465,114,健康產業科技研究所,陳琦媛,專任,續聘,NZRPF3Q0111,延攬包欣平博士級研究人員參與「研製厚朴酚及其衍生物2-O-甲基厚朴酚的細胞膜奈米劑型用於肺癌靶向治療」研究計畫,政府學術研究計畫-國科會專題研究計畫,--,,2025/8/1,2026/7/31,主持人,原核定,"1,066,001","1,066,001",0,0,0,國科會,國科會,,,國科會,,,,否,否
1285234,114,健康產業科技研究所,黃聰龍,專任,續聘,NZRPF3Q0131,延攬陳又誠博士級研究人員參與「「研究和開發FPR1抑制劑治療嗜中性白血球相關肺部發炎疾病」研究計畫,政府學術研究計畫-國科會專題研究計畫,--,,2025/11/1,2026/7/31,主持人,原核定,"775,307","775,307",0,0,0,國科會,國科會,,,國科會,,,,否,否
1285247,114,健康產業科技研究所,謝喜龍,專任,續聘,SCRPF3Q0291,評估中藥方劑信石對膀胱癌細胞株的作用,企業產學計畫(含公營及私人企業),A1專題研究,,2025/9/1,2026/8/31,主持人,原核定,"300,000",0,"300,000",0,0,企業(公營、民營、國外及私人企業),洽和生物科技有限公司,,,洽和生物科技有限公司,,,,否,否
1285255,114,健康產業科技研究所,鄭靜宜,專任,續聘,SCRPF3Q0371,馬鞍藤萃取物抗 UV 功效評估,企業產學計畫(含公營及私人企業),A4技術服務,,2025/12/1,2026/11/30,主持人,原核定,"500,000",0,"500,000",0,0,企業(公營、民營、國外及私人企業),裕郡生技有限公司,,,裕郡生技有限公司,,,,否,否
1262452,114,健康產業科技研究所,黃聰龍,專任,續聘,ZMRPF3Q0021,國科會計畫(NMRPF3Q0021 )相對補助20%,校內補助案,--,,2025/8/1,2026/7/31,主持人,原核定,"230,000",0,0,0,"230,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1262466,114,健康產業科技研究所,陳琦媛,專任,續聘,ZMRPF3Q0151,國科會計畫(NMRPF3N0213 )相對補助20%,校內補助案,--,,2025/8/1,2026/7/31,主持人,原核定,"215,000",0,0,0,"215,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1262353,114,健康產業科技研究所,黃文忠,專任,續聘,ZMRPF3Q0171,國科會計畫(NMRPF3N0243 )相對補助20%,校內補助案,--,,2025/8/1,2026/7/31,主持人,原核定,"220,000",0,0,0,"220,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1262453,114,健康產業科技研究所,黃聰龍,專任,續聘,ZMRPF3Q0241,國科會計畫(NMRPF3Q0251 )相對補助20%,校內補助案,--,,2025/7/1,2026/6/30,主持人,原核定,"390,000",0,0,0,"390,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
1262455,114,健康產業科技研究所,謝喜龍,專任,續聘,ZMRPF3Q0261,國科會計畫(NMRPF3Q0371 )相對補助20%,校內補助案,--,,2025/8/1,2026/7/31,主持人,原核定,"210,000",0,0,0,"210,000",學校,長庚科技大學,,,長庚科技大學,,,,否,否
